"","y0_1","y0_2","fY.1000"
"1415",5,12,3.04722695343046e-07
"1416",5.5,12,2.71010253982976e-07
"1417",6,12,2.12858260161099e-07
"1418",6.5,12,1.63373523190366e-07
"1419",7,12,1.58991873379069e-07
"1420",7.5,12,2.11369711259907e-07
"1421",8,12,3.01453809406333e-07
"1422",8.5,12,3.77380419854272e-07
"1423",9,12,3.79971159516963e-07
"1424",9.5,12,2.98061454819043e-07
"1425",10,12,1.81591060680603e-07
"1426",10.5,12,8.80178326495394e-08
"1427",11,12,3.64005834002553e-08
"1428",11.5,12,1.48583812913792e-08
"1429",12,12,7.15460519396829e-09
"1430",12.5,12,4.15898651936679e-09
"1431",13,12,2.51440999193468e-09
"1432",13.5,12,1.40167845225715e-09
"1433",14,12,7.13691054319809e-10
"1434",14.5,12,3.56435100494102e-10
"1435",15,12,1.82495625817e-10
"1436",-5,12.5,5.06148368126846e-11
"1437",-4.5,12.5,1.24009250337806e-10
"1438",-4,12.5,2.56173574261174e-10
"1439",-3.5,12.5,5.45458717522279e-10
"1440",-3,12.5,1.32031968965998e-09
"1441",-2.5,12.5,3.13389191771402e-09
"1442",-2,12.5,6.67321892985422e-09
"1443",-1.5,12.5,1.49628676179208e-08
"1444",-1,12.5,3.97752734540832e-08
"1445",-0.5,12.5,9.48396582077804e-08
"1446",0,12.5,1.56461633417949e-07
"1447",0.5,12.5,1.65285747601663e-07
"1448",1,12.5,1.17451242214043e-07
"1449",1.5,12.5,7.51618030105689e-08
"1450",2,12.5,6.92477778088755e-08
"1451",2.5,12.5,7.91597505809038e-08
"1452",3,12.5,8.18372052788571e-08
"1453",3.5,12.5,7.43419691937196e-08
"1454",4,12.5,6.54243189096342e-08
"1455",4.5,12.5,6.06069578562866e-08
"1456",5,12.5,5.71307847434296e-08
"1457",5.5,12.5,4.95618345287468e-08
"1458",6,12.5,3.789530062497e-08
"1459",6.5,12.5,2.93216231603836e-08
"1460",7,12.5,3.20443458905669e-08
"1461",7.5,12.5,4.97382993563725e-08
"1462",8,12.5,7.83042578466116e-08
"1463",8.5,12.5,1.03212810222149e-07
"1464",9,12.5,1.06714002691909e-07
"1465",9.5,12.5,8.46789914679854e-08
"1466",10,12.5,5.13420182562134e-08
"1467",10.5,12.5,2.4006810736941e-08
"1468",11,12.5,8.95688147278384e-09
"1469",11.5,12.5,2.93906237708408e-09
"1470",12,12.5,1.05427173967352e-09
"1471",12.5,12.5,5.05022942036068e-10
"1472",13,12.5,2.87813413160433e-10
"1473",13.5,12.5,1.58360645082685e-10
"1474",14,12.5,7.94909438501371e-11
"1475",14.5,12.5,3.87239308599066e-11
"1476",15,12.5,1.9373457246784e-11
"1477",-5,13,3.96335568699706e-12
"1478",-4.5,13,1.02358701985588e-11
"1479",-4,13,2.4309870444292e-11
"1480",-3.5,13,6.40096487392403e-11
"1481",-3,13,1.79871072113506e-10
"1482",-2.5,13,4.5095240035719e-10
"1483",-2,13,9.67681946971334e-10
"1484",-1.5,13,2.13007038847229e-09
"1485",-1,13,5.53466290356073e-09
"1486",-0.5,13,1.30745075529931e-08
"1487",0,13,2.15861014599547e-08
"1488",0.5,13,2.31109630658163e-08
"1489",1,13,1.73242557979917e-08
"1490",1.5,13,1.2792047830232e-08
"1491",2,13,1.33828247074877e-08
"1492",2.5,13,1.55758131880503e-08
"1493",3,13,1.56928139764409e-08
"1494",3.5,13,1.35225452708749e-08
"1495",4,13,1.09877094179466e-08
"1496",4.5,13,9.38247009039819e-09
"1497",5,13,8.33069351579178e-09
"1498",5.5,13,6.92419543188098e-09
"1499",6,13,5.17951024221295e-09
"1500",6.5,13,4.24038414398671e-09
"1501",7,13,5.53226759412614e-09
"1502",7.5,13,9.93746660215501e-09
"1503",8,13,1.67694148223202e-08
"1504",8.5,13,2.28155798573564e-08
"1505",9,13,2.39582144640697e-08
"1506",9.5,13,1.91463894035136e-08
"1507",10,13,1.16001681301819e-08
"1508",10.5,13,5.34341765380462e-09
"1509",11,13,1.89768910284214e-09
"1510",11.5,13,5.4479333905903e-10
"1511",12,13,1.47440843991022e-10
"1512",12.5,13,5.15311761312738e-11
"1513",13,13,2.55120156246476e-11
"1514",13.5,13,1.360896655039e-11
"1515",14,13,6.76224322036e-12
"1516",14.5,13,3.25305353447125e-12
"1517",15,13,1.60971527695323e-12
"1518",-5,13.5,2.30342013672352e-13
"1519",-4.5,13.5,6.52959658636768e-13
"1520",-4,13.5,1.88247999154729e-12
"1521",-3.5,13.5,6.07255487920493e-12
"1522",-3,13.5,1.88918820314441e-11
"1523",-2.5,13.5,4.8712818146542e-11
"1524",-2,13.5,1.02872081459948e-10
"1525",-1.5,13.5,2.09902032247494e-10
"1526",-1,13.5,4.95798613424019e-10
"1527",-0.5,13.5,1.11951516208626e-09
"1528",0,13.5,1.8407197360514e-09
"1529",0.5,13.5,2.04455133962064e-09
"1530",1,13.5,1.7550464945514e-09
"1531",1.5,13.5,1.69265320833489e-09
"1532",2,13.5,2.09102106476777e-09
"1533",2.5,13.5,2.48759259173573e-09
"1534",3,13.5,2.45513261946476e-09
"1535",3.5,13.5,2.02563516340395e-09
"1536",4,13.5,1.52616919377038e-09
"1537",4.5,13.5,1.18202865804194e-09
"1538",5,13.5,9.62975901710245e-10
"1539",5.5,13.5,7.54453664380091e-10
"1540",6,13.5,5.55620549478257e-10
"1541",6.5,13.5,5.05224210052529e-10
"1542",7,13.5,8.04138034434089e-10
"1543",7.5,13.5,1.61397964611244e-09
"1544",8,13.5,2.84258280471872e-09
"1545",8.5,13.5,3.93792206839376e-09
"1546",9,13.5,4.17086741236578e-09
"1547",9.5,13.5,3.34678810605804e-09
"1548",10,13.5,2.0285669227398e-09
"1549",10.5,13.5,9.29193567074078e-10
"1550",11,13.5,3.23322782880093e-10
"1551",11.5,13.5,8.71462966862059e-11
"1552",12,13.5,1.96481722951323e-11
"1553",12.5,13.5,4.80921884044626e-12
"1554",13,13.5,1.80882859176981e-12
"1555",13.5,13.5,8.92579681715688e-13
"1556",14,13.5,4.38379840049541e-13
"1557",14.5,13.5,2.10824380932624e-13
"1558",15,13.5,1.04636834306865e-13
"1559",-5,14,1.01354090160106e-14
"1560",-4.5,14,3.34068239746449e-14
"1561",-4,14,1.20640023572127e-13
"1562",-3.5,14,4.56548918689678e-13
"1563",-3,14,1.50986562353157e-12
"1564",-2.5,14,3.94209367580312e-12
"1565",-2,14,8.11648220615153e-12
"1566",-1.5,14,1.48909201554797e-11
"1567",-1,14,2.98363284998641e-11
"1568",-0.5,14,6.14067950269873e-11
"1569",0,14,1.00945513597249e-10
"1570",0.5,14,1.2464424141928e-10
"1571",1,14,1.4202507460033e-10
"1572",1.5,14,1.90960145409496e-10
"1573",2,14,2.6853173470802e-10
"1574",2.5,14,3.23113715686131e-10
"1575",3,14,3.13321578852335e-10
"1576",3.5,14,2.49293824523153e-10
"1577",4,14,1.75188277330085e-10
"1578",4.5,14,1.2215098639962e-10
"1579",5,14,8.96714511242432e-11
"1580",5.5,14,6.54986000271532e-11
"1581",6,14,4.7969175485384e-11
"1582",6.5,14,5.01995180365827e-11
"1583",7,14,9.54250047348352e-11
"1584",7.5,14,2.06028181317912e-10
"1585",8,14,3.71986096649357e-10
"1586",8.5,14,5.20559962563486e-10
"1587",9,14,5.539841419553e-10
"1588",9.5,14,4.45555195964946e-10
"1589",10,14,2.70214747105492e-10
"1590",10.5,14,1.23532115383546e-10
"1591",11,14,4.26458304160818e-11
"1592",11.5,14,1.12003945949635e-11
"1593",12,14,2.31075552552842e-12
"1594",12.5,14,4.32317664017289e-13
"1595",13,14,1.09776420964632e-13
"1596",13.5,14,4.53346997637871e-14
"1597",14,14,2.16874838682706e-14
"1598",14.5,14,1.05465040330011e-14
"1599",15,14,5.32870777977975e-15
"1600",-5,14.5,3.49186000441341e-16
"1601",-4.5,14.5,1.41987398213635e-15
"1602",-4,14.5,6.33091471135206e-15
"1603",-3.5,14.5,2.66189218395359e-14
"1604",-3,14.5,9.10289917142128e-14
"1605",-2.5,14.5,2.38888019361385e-13
"1606",-2,14.5,4.81296891230744e-13
"1607",-1.5,14.5,8.00978314405138e-13
"1608",-1,14.5,1.31798449277943e-12
"1609",-0.5,14.5,2.36638994869657e-12
"1610",0,14.5,4.06940798439697e-12
"1611",0.5,14.5,6.51769598212229e-12
"1612",1,14.5,1.10002513171259e-11
"1613",1.5,14.5,1.88731373738428e-11
"1614",2,14.5,2.82244013832059e-11
"1615",2.5,14.5,3.39855734473138e-11
"1616",3,14.5,3.24820910530458e-11
"1617",3.5,14.5,2.50954743822434e-11
"1618",4,14.5,1.65860618138762e-11
"1619",4.5,14.5,1.04123665307748e-11
"1620",5,14.5,6.80140624620676e-12
"1621",5.5,14.5,4.59045822537329e-12
"1622",6,14.5,3.37787042293567e-12
"1623",6.5,14.5,4.11836083200475e-12
"1624",7,14.5,8.96702130948331e-12
"1625",7.5,14.5,2.02484472658735e-11
"1626",8,14.5,3.70871954223642e-11
"1627",8.5,14.5,5.22004976295206e-11
"1628",9,14.5,5.57025479434501e-11
"1629",9.5,14.5,4.48596819610665e-11
"1630",10,14.5,2.7218350476762e-11
"1631",10.5,14.5,1.24356022137747e-11
"1632",11,14.5,4.28035289776133e-12
"1633",11.5,14.5,1.11296969197677e-12
"1634",12,14.5,2.21319306288338e-13
"1635",12.5,14.5,3.58333961331367e-14
"1636",13,14.5,6.22018539272912e-15
"1637",13.5,14.5,1.85109944586154e-15
"1638",14,14.5,8.24587685203095e-16
"1639",14.5,14.5,4.08783292109095e-16
"1640",15,14.5,2.13312640128465e-16
"1641",-5,15,9.85029816867987e-18
"1642",-4.5,15,5.07421522686219e-17
"1643",-4,15,2.65015730063274e-16
"1644",-3.5,15,1.18369010548045e-15
"1645",-3,15,4.11819132378984e-15
"1646",-2.5,15,1.0833257377392e-14
"1647",-2,15,2.15617201383865e-14
"1648",-1.5,15,3.38270287430206e-14
"1649",-1,15,4.81935520321576e-14
"1650",-0.5,15,7.9211993145518e-14
"1651",0,15,1.63207705671545e-13
"1652",0.5,15,3.74839631776383e-13
"1653",1,15,8.29788509644092e-13
"1654",1.5,15,1.57129151805159e-12
"1655",2,15,2.39172180659265e-12
"1656",2.5,15,2.8698541656939e-12
"1657",3,15,2.71391001164351e-12
"1658",3.5,15,2.05092308775723e-12
"1659",4,15,1.28939702967265e-12
"1660",4.5,15,7.34776822601809e-13
"1661",5,15,4.23530188129086e-13
"1662",5.5,15,2.60733342839876e-13
"1663",6,15,1.93430792463026e-13
"1664",6.5,15,2.72394711033327e-13
"1665",7,15,6.5285056284186e-13
"1666",7.5,15,1.5151289087418e-12
"1667",8,15,2.79885836378353e-12
"1668",8.5,15,3.95289417461549e-12
"1669",9,15,4.22481296426328e-12
"1670",9.5,15,3.40510679432552e-12
"1671",10,15,2.06669430853656e-12
"1672",10.5,15,9.44094311466809e-13
"1673",11,15,3.24608518727966e-13
"1674",11.5,15,8.40855034591639e-14
"1675",12,15,1.6484688983071e-14
"1676",12.5,15,2.50643428978124e-15
"1677",13,15,3.38539442581947e-16
"1678",13.5,15,6.53120843389314e-17
"1679",14,15,2.45191168099095e-17
"1680",14.5,15,1.23682688255386e-17
"1681",15,15,6.74604205845986e-18
