"","x0","fx.n_100","fx.n_1000","fx.true"
"1435",9.34,0.031504443523317,0.0291806445404359,0.0272759253307143
"1436",9.35,0.0313383540972805,0.0290244905782551,0.0271144167064265
"1437",9.36,0.0311735700745146,0.0288690627877752,0.0269535649355875
"1438",9.37,0.0310101108504032,0.0287143577369947,0.0267933696853847
"1439",9.38,0.0308479917844294,0.0285603714441507,0.0266338306031631
"1440",9.39,0.0306872242374539,0.0284070993878342,0.0264749473165585
"1441",9.4,0.0305278156252058,0.0282545365193436,0.0263167194336314
"1442",9.41,0.0303697694854542,0.0281026772772544,0.0261591465430013
"1443",9.42,0.0302130855564699,0.0279515156041766,0.026002228213981
"1444",9.43,0.0300577598645811,0.0278010449656558,0.0258459639967113
"1445",9.44,0.0299037848188868,0.0276512583711636,0.025690353422296
"1446",9.45,0.029751149311497,0.0275021483971102,0.0255353960029367
"1447",9.46,0.029599838822009,0.027353707211796,0.0253810912320691
"1448",9.47,0.0294498355253016,0.0272059266022108,0.0252274385844976
"1449",9.48,0.0293011184021097,0.0270587980025697,0.0250744375165318
"1450",9.49,0.0291536633522339,0.026912312524467,0.0249220874661225
"1451",9.5,0.0290074433106088,0.0267664609885125,0.0247703878529977
"1452",9.51,0.0288624283668116,0.0266212339573024,0.0246193380787991
"1453",9.52,0.0287185858889083,0.0264766217695664,0.024468937527219
"1454",9.53,0.0285758806528029,0.0263326145753193,0.0243191855641365
"1455",9.54,0.0284342749784717,0.026189202371835,0.0241700815377552
"1456",9.55,0.0282937288746097,0.0260463750402519,0.0240216247787393
"1457",9.56,0.0281542001932933,0.0259041223826103,0.0238738146003517
"1458",9.57,0.028015644796259,0.0257624341591147,0.0237266502985908
"1459",9.58,0.0278780167343186,0.0256213001254103,0.0235801311523278
"1460",9.59,0.0277412684412662,0.025480710069658,0.0234342564234447
"1461",9.6,0.0276053509433957,0.0253406538491917,0.0232890253569717
"1462",9.61,0.0274702140854325,0.0252011214265419,0.0231444371812247
"1463",9.62,0.0273358067733059,0.0250621029046121,0.0230004911079434
"1464",9.63,0.0272020772337542,0.0249235885608002,0.0228571863324288
"1465",9.64,0.0270689732902732,0.0247855688798621,0.0227145220336815
"1466",9.65,0.0269364426544108,0.0246480345853255,0.0225724973745393
"1467",9.66,0.0268044332308777,0.0245109766692735,0.0224311115018152
"1468",9.67,0.0266728934344163,0.0243743864203285,0.0222903635464357
"1469",9.68,0.0265417725158543,0.0242382554496853,0.0221502526235784
"1470",9.69,0.0264110208942807,0.0241025757150567,0.0220107778328102
"1471",9.7,0.026280590491845,0.0239673395424154,0.0218719382582255
"1472",9.71,0.0261504350672989,0.0238325396454355,0.0217337329685839
"1473",9.72,0.0260205105440955,0.0236981691425577,0.0215961610174484
"1474",9.73,0.0258907753286399,0.023564221571626,0.0214592214433231
"1475",9.74,0.0257611906141615,0.0234306909020657,0.0213229132697915
"1476",9.75,0.0256317206656528,0.0232975715445946,0.0211872355056541
"1477",9.76,0.025502333081402,0.0231648583584868,0.0210521871450662
"1478",9.77,0.0253729990268379,0.0230325466564263,0.0209177671676758
"1479",9.78,0.0252436934366956,0.0229006322070148,0.0207839745387611
"1480",9.79,0.0251143951819098,0.0227691112350166,0.0206508082093684
"1481",9.8,0.0249850871981256,0.0226379804194457,0.0205182671164491
"1482",9.81,0.0248557565732903,0.0225072368896203,0.0203863501829976
"1483",9.82,0.0247263945924249,0.0223768782193228,0.0202550563181883
"1484",9.83,0.0245969967383688,0.0222469024192247,0.0201243844175128
"1485",9.84,0.0244675626480273,0.0221173079277436,0.0199943333629172
"1486",9.85,0.0243380960243997,0.0219880936005137,0.0198649020229387
"1487",9.86,0.0242086045054295,0.021859258698657,0.0197360892528424
"1488",9.87,0.0240790994914554,0.0217308028760488,0.0196078938947583
"1489",9.88,0.0239495959337577,0.0216027261657733,0.0194803147778171
"1490",9.89,0.0238201120873496,0.0214750289659644,0.0193533507182874
"1491",9.9,0.0236906692317658,0.0213477120252257,0.0192270005197109
"1492",9.91,0.0235612913641141,0.021220776427814,0.019101262973039
"1493",9.92,0.0234320048690879,0.0210942235787656,0.0189761368567683
"1494",9.93,0.0233028381709667,0.0209680551891325,0.0188516209370761
"1495",9.94,0.0231738213728578,0.0208422732614814,0.018727713967956
"1496",9.95,0.0230449858885501,0.0207168800757935,0.0186044146913528
"1497",9.96,0.0229163640723604,0.0205918781758864,0.0184817218372974
"1498",9.97,0.0227879888522544,0.0204672703564583,0.0183596341240419
"1499",9.98,0.0226598933713261,0.0203430596508377,0.0182381502581936
"1500",9.99,0.0225321106424239,0.0202192493194965,0.0181172689348492
"1501",10,0.0224046732203338,0.0200958428393663,0.0179969888377294
"1502",10.01,0.0222776128954768,0.0199728438939736,0.0178773086393116
"1503",10.02,0.0221509604125627,0.0198502563643881,0.0177582270009645
"1504",10.03,0.0220247452170794,0.0197280843209562,0.0176397425730801
"1505",10.04,0.0218989952319044,0.0196063320157735,0.0175218539952076
"1506",10.05,0.0217737366657068,0.0194850038758272,0.0174045598961854
"1507",10.06,0.0216489938541948,0.0193641044967237,0.0172878588942735
"1508",10.07,0.0215247891346489,0.019243638636901,0.0171717495972859
"1509",10.08,0.0214011427536004,0.0191236112122089,0.0170562306027217
"1510",10.09,0.0212780728069577,0.01900402729073,0.0169413004978971
"1511",10.1,0.0211555952113778,0.018884892087706,0.0168269578600759
"1512",10.11,0.0210337237052228,0.0187662109604246,0.0167132012566009
"1513",10.12,0.0209124698770473,0.01864798940292,0.0166000292450236
"1514",10.13,0.0207918432192309,0.0185302330403399,0.016487440373235
"1515",10.14,0.0206718512041055,0.0184129476228306,0.0163754331795947
"1516",10.15,0.0205524993797327,0.0182961390188001,0.0162640061930609
"1517",10.16,0.0204337914823612,0.0181798132074231,0.0161531579333188
"1518",10.17,0.0203157295625317,0.0180639762702644,0.0160428869109096
"1519",10.18,0.020198314121799,0.0179486343819082,0.015933191627359
"1520",10.19,0.0200815442571027,0.0178337937994946,0.0158240705753046
"1521",10.2,0.0199654178099257,0.0177194608510858,0.0157155222386238
"1522",10.21,0.0198499315175418,0.0176056419227965,0.015607545092561
"1523",10.22,0.0197350811638426,0.0174923434446483,0.0155001376038541
