"","y0_1","y0_2","fY.100"
"733",12.5,3.5,0.000617346496065257
"734",13,3.5,0.000383736677537912
"735",13.5,3.5,0.000231129757441474
"736",14,3.5,0.000139854726245225
"737",14.5,3.5,8.81012822284251e-05
"738",15,3.5,5.78930659716317e-05
"739",-5,4,0.000234695110137746
"740",-4.5,4,0.000339093121964452
"741",-4,4,0.000502162120620438
"742",-3.5,4,0.000775503418107267
"743",-3,4,0.00117142012760829
"744",-2.5,4,0.00163823047503144
"745",-2,4,0.00217908777932025
"746",-1.5,4,0.00288399938088506
"747",-1,4,0.0037280859317775
"748",-0.5,4,0.00465271710769549
"749",0,4,0.00566734739411164
"750",0.5,4,0.00690924981918926
"751",1,4,0.00837164430661429
"752",1.5,4,0.00980917549873468
"753",2,4,0.011089020963829
"754",2.5,4,0.012369380210036
"755",3,4,0.013666530583429
"756",3.5,4,0.014894449417013
"757",4,4,0.0154155598337071
"758",4.5,4,0.0153858246017728
"759",5,4,0.0143306064643842
"760",5.5,4,0.0134830335237426
"761",6,4,0.0124332783382845
"762",6.5,4,0.011139645807785
"763",7,4,0.00990575297807
"764",7.5,4,0.00868740818688206
"765",8,4,0.00721273195800941
"766",8.5,4,0.00600984045460201
"767",9,4,0.00505580776107419
"768",9.5,4,0.00398113541129303
"769",10,4,0.00311195371412649
"770",10.5,4,0.00236043831003144
"771",11,4,0.00174590079395783
"772",11.5,4,0.00126835850837953
"773",12,4,0.000859660675092191
"774",12.5,4,0.000550914951326793
"775",13,4,0.000346069101470842
"776",13.5,4,0.000211015220257316
"777",14,4,0.000127949475708764
"778",14.5,4,7.98632850539253e-05
"779",15,4,5.1350328659723e-05
"780",-5,4.5,0.000169871291845704
"781",-4.5,4.5,0.000252224655628089
"782",-4,4.5,0.000373868019828645
"783",-3.5,4.5,0.000565599285225844
"784",-3,4.5,0.000863403028377656
"785",-2.5,4.5,0.00124707432998919
"786",-2,4.5,0.00171081216394194
"787",-1.5,4.5,0.00229805089422932
"788",-1,4.5,0.00296206000481695
"789",-0.5,4.5,0.00370470107620797
"790",0,4.5,0.00455974381294713
"791",0.5,4.5,0.00566644368442957
"792",1,4.5,0.00676283814019506
"793",1.5,4.5,0.0078586179226785
"794",2,4.5,0.00887587008924374
"795",2.5,4.5,0.00997808638471429
"796",3,4.5,0.0109586103764091
"797",3.5,4.5,0.0118915052747271
"798",4,4.5,0.0123968962102844
"799",4.5,4.5,0.0123121530621753
"800",5,4.5,0.0116414757771168
"801",5.5,4.5,0.0108915546767368
"802",6,4.5,0.0102208235061626
"803",6.5,4.5,0.00958822184463939
"804",7,4.5,0.00870462110456765
"805",7.5,4.5,0.00748139136720218
"806",8,4.5,0.00621985859673914
"807",8.5,4.5,0.00512446351820101
"808",9,4.5,0.00422602514859048
"809",9.5,4.5,0.00340879668985244
"810",10,4.5,0.00271431087431828
"811",10.5,4.5,0.00205858120143834
"812",11,4.5,0.00149866840679235
"813",11.5,4.5,0.00106724258516651
"814",12,4.5,0.000731795714811517
"815",12.5,4.5,0.000480983829247074
"816",13,4.5,0.000304840587924423
"817",13.5,4.5,0.000187551943571433
"818",14,4.5,0.000115589505487947
"819",14.5,4.5,7.33245413915071e-05
"820",15,4.5,4.72609836330244e-05
"821",-5,5,0.000125983859720184
"822",-4.5,5,0.000186431450037842
"823",-4,5,0.000273809977931323
"824",-3.5,5,0.000404241731534751
"825",-3,5,0.000603505983959584
"826",-2.5,5,0.000896121076584171
"827",-2,5,0.00131199991226288
"828",-1.5,5,0.00179242759835968
"829",-1,5,0.00227227954220184
"830",-0.5,5,0.00283736439159978
"831",0,5,0.00354860734217117
"832",0.5,5,0.00462431032351221
"833",1,5,0.00525341299269295
"834",1.5,5,0.00614124232438952
"835",2,5,0.00692497763488862
"836",2.5,5,0.00758372326227634
"837",3,5,0.00836250236957886
"838",3.5,5,0.00924997864502807
"839",4,5,0.00977036864636576
"840",4.5,5,0.00949443128812891
"841",5,5,0.00912797323486054
"842",5.5,5,0.00864039582472838
"843",6,5,0.00821707103919255
"844",6.5,5,0.00795393654390749
"845",7,5,0.00710208083377403
"846",7.5,5,0.00606231840531222
"847",8,5,0.00517246678106016
"848",8.5,5,0.00422570631553571
"849",9,5,0.00353658406984674
"850",9.5,5,0.00281549486635335
"851",10,5,0.00223365914871749
"852",10.5,5,0.00172131111032692
"853",11,5,0.00126276684528452
"854",11.5,5,0.000895620902578856
"855",12,5,0.000622986513276387
"856",12.5,5,0.000416396582217689
"857",13,5,0.000265509053615001
"858",13.5,5,0.000165513886295609
"859",14,5,0.000105005818497703
"860",14.5,5,6.8895062221726e-05
"861",15,5,4.52779594713066e-05
"862",-5,5.5,9.16285140783553e-05
"863",-4.5,5.5,0.000135094418672848
"864",-4,5.5,0.000197400692414714
"865",-3.5,5.5,0.000288370811409068
"866",-3,5.5,0.000423451924528096
"867",-2.5,5.5,0.000631436159535335
"868",-2,5.5,0.000950668285845865
"869",-1.5,5.5,0.00130884806727216
"870",-1,5.5,0.00165337671168776
"871",-0.5,5.5,0.00208796997520746
"872",0,5.5,0.00263138966519535
"873",0.5,5.5,0.00328266186302056
"874",1,5.5,0.00377628876695987
"875",1.5,5.5,0.0044430850638108
"876",2,5.5,0.00508417049616367
"877",2.5,5.5,0.00559856024671908
"878",3,5.5,0.00611648383789385
"879",3.5,5.5,0.00676382226487287
"880",4,5.5,0.00723720490887434
"881",4.5,5.5,0.00707384084804218
"882",5,5.5,0.0069305072177919
"883",5.5,5.5,0.00671952836876264
"884",6,5.5,0.00631275073255475
"885",6.5,5.5,0.00592096204201779
"886",7,5.5,0.00540263266955349
"887",7.5,5.5,0.0047955895594183
"888",8,5.5,0.00410247511826547
"889",8.5,5.5,0.0033529923686104
"890",9,5.5,0.00286007090967658
"891",9.5,5.5,0.00226792110746514
"892",10,5.5,0.00179723794552312
"893",10.5,5.5,0.00142160480783542
"894",11,5.5,0.00106163218374192
"895",11.5,5.5,0.000751144742743473
"896",12,5.5,0.000526784096559547
"897",12.5,5.5,0.00035598436419958
"898",13,5.5,0.000229496799205776
"899",13.5,5.5,0.000146121870997882
"900",14,5.5,9.5860953410703e-05
"901",14.5,5.5,6.48811320387761e-05
"902",15,5.5,4.31775500427274e-05
"903",-5,6,6.47680438414895e-05
"904",-4.5,6,9.52139635194034e-05
"905",-4,6,0.000138649974882545
"906",-3.5,6,0.000201394096541025
"907",-3,6,0.00029286128149997
"908",-2.5,6,0.000428100593844205
"909",-2,6,0.000625194107791553
"910",-1.5,6,0.000864264571570336
"911",-1,6,0.00113008674420664
"912",-0.5,6,0.0014662660246933
"913",0,6,0.00187084998052729
"914",0.5,6,0.00223640840533855
"915",1,6,0.0025879262429641
"916",1.5,6,0.00302072736360393
"917",2,6,0.00349341037707029
"918",2.5,6,0.00392128087431053
"919",3,6,0.0042963660997683
"920",3.5,6,0.0046422676770839
"921",4,6,0.00490928721079323
"922",4.5,6,0.00499402215527173
"923",5,6,0.00493305612880429
"924",5.5,6,0.00484382985812152
"925",6,6,0.0045636272385456
"926",6.5,6,0.00435011511124861
"927",7,6,0.00410082460388041
"928",7.5,6,0.00366464175784456
"929",8,6,0.00308069156449188
"930",8.5,6,0.00251883380947949
"931",9,6,0.00209074948358845
"932",9.5,6,0.00172400113228394
"933",10,6,0.00138218676527341
"934",10.5,6,0.00109784995666815
"935",11,6,0.000841582092865384
"936",11.5,6,0.000615507209663307
"937",12,6,0.000437278018875187
"938",12.5,6,0.000297218315004148
"939",13,6,0.000194223591138128
"940",13.5,6,0.000126924492529949
"941",14,6,8.59147283624956e-05
"942",14.5,6,5.91753230680963e-05
"943",15,6,3.9126428992427e-05
"944",-5,6.5,4.42552663085934e-05
"945",-4.5,6.5,6.48852246977349e-05
"946",-4,6.5,9.41826204093366e-05
"947",-3.5,6.5,0.000136066029322169
"948",-3,6.5,0.000196070779904517
"949",-2.5,6.5,0.000281368551007159
"950",-2,6.5,0.000399283234743932
"951",-1.5,6.5,0.00055171412726735
"952",-1,6.5,0.000739669680618648
"953",-0.5,6.5,0.000975264276254361
"954",0,6.5,0.00125507861398506
"955",0.5,6.5,0.00151291695493417
"956",1,6.5,0.00174729564610627
"957",1.5,6.5,0.00201972360428302
"958",2,6.5,0.00232417959140486
"959",2.5,6.5,0.00261855644557589
"960",3,6.5,0.00288344395329742
"961",3.5,6.5,0.00313353516528497
"962",4,6.5,0.00334299610944962
"963",4.5,6.5,0.00338271657022857
"964",5,6.5,0.00331890658137027
"965",5.5,6.5,0.00322479651000291
"966",6,6.5,0.003156446178774
"967",6.5,6.5,0.00309649019879152
"968",7,6.5,0.00296306517830744
"969",7.5,6.5,0.00265518665099096
"970",8,6.5,0.00222209841913794
"971",8.5,6.5,0.00182753813610032
"972",9,6.5,0.00152094441904913
"973",9.5,6.5,0.00125370728732335
"974",10,6.5,0.00101480120011259
"975",10.5,6.5,0.00082552975303975
"976",11,6.5,0.00065904627903454
"977",11.5,6.5,0.000497378463284258
"978",12,6.5,0.000350052155077285
"979",12.5,6.5,0.000235166289261536
"980",13,6.5,0.000155404685331067
"981",13.5,6.5,0.000104523287358393
"982",14,6.5,7.27870057745457e-05
"983",14.5,6.5,5.04642645431858e-05
"984",15,6.5,3.26933526842284e-05
"985",-5,7,2.91155512121794e-05
"986",-4.5,7,4.25680740078087e-05
"987",-4,7,6.15644196722761e-05
"988",-3.5,7,8.84681231155483e-05
"989",-3,7,0.000126504695954581
"990",-2.5,7,0.000179656032924537
"991",-2,7,0.000251996456023364
"992",-1.5,7,0.000346683231856613
"993",-1,7,0.00046669834129106
"994",-0.5,7,0.000618187464302747
"995",0,7,0.000799635872843477
"996",0.5,7,0.000981430444778546
"997",1,7,0.0011552492459547
"998",1.5,7,0.00133241578440333
"999",2,7,0.00150636722250425
"1000",2.5,7,0.00167947810985035
"1001",3,7,0.00185070954344106
"1002",3.5,7,0.00206319220842184
"1003",4,7,0.00234810716898039
"1004",4.5,7,0.0022114899923193
"1005",5,7,0.00215083656273808
"1006",5.5,7,0.00211658059983405
"1007",6,7,0.00211119106834233
"1008",6.5,7,0.00207896733858314
"1009",7,7,0.00198553489977446
"1010",7.5,7,0.00179908814146574
"1011",8,7,0.00152719084936752
"1012",8.5,7,0.00126790133853124
"1013",9,7,0.00105463437353818
"1014",9.5,7,0.000869225422035042
"1015",10,7,0.000729814998900515
"1016",10.5,7,0.000635005354070062
"1017",11,7,0.00051054047234614
"1018",11.5,7,0.000372642258220242
"1019",12,7,0.00025452073433316
"1020",12.5,7,0.000168919648785089
"1021",13,7,0.000113290899513468
"1022",13.5,7,7.85533770742265e-05
"1023",14,7,5.60396624196169e-05
"1024",14.5,7,3.88796640581107e-05
"1025",15,7,2.4597648812595e-05
"1026",-5,7.5,1.83764942264828e-05
"1027",-4.5,7.5,2.67990617581476e-05
"1028",-4,7.5,3.86141530915282e-05
"1029",-3.5,7.5,5.52240076553942e-05
"1030",-3,7.5,7.851571641552e-05
"1031",-2.5,7.5,0.000110792080563804
"1032",-2,7.5,0.000154441758859446
"1033",-1.5,7.5,0.000211492172315519
"1034",-1,7.5,0.000283687830947294
"1035",-0.5,7.5,0.000373136551087086
"1036",0,7.5,0.000479604073226084
"1037",0.5,7.5,0.000599038948124614
"1038",1,7.5,0.000730334086379663
"1039",1.5,7.5,0.000849875320265267
"1040",2,7.5,0.000944068098918732
"1041",2.5,7.5,0.00104278166747859
"1042",3,7.5,0.00116019973459607
"1043",3.5,7.5,0.00129614345918588
"1044",4,7.5,0.00141504622266575
"1045",4.5,7.5,0.00137292460053461
"1046",5,7.5,0.00134626941975578
"1047",5.5,7.5,0.00133371694246855
"1048",6,7.5,0.00133378540639849
"1049",6.5,7.5,0.00131649459569465
"1050",7,7.5,0.00126480382097436
"1051",7.5,7.5,0.00116064201712228
"1052",8,7.5,0.00100185839900209
"1053",8.5,7.5,0.00083963430473511
"1054",9,7.5,0.000697084610735592
"1055",9.5,7.5,0.00057224679443256
"1056",10,7.5,0.000484648255265282
"1057",10.5,7.5,0.000425943266536273
"1058",11,7.5,0.000332945503640783
"1059",11.5,7.5,0.000234974680497718
"1060",12,7.5,0.000160574333734277
"1061",12.5,7.5,0.00010826806559346
"1062",13,7.5,7.42119508586122e-05
"1063",13.5,7.5,5.2703096980005e-05
"1064",14,7.5,3.8090682771379e-05
"1065",14.5,7.5,2.62908730819482e-05
"1066",15,7.5,1.62913280308613e-05
"1067",-5,8,1.1095555249055e-05
"1068",-4.5,8,1.61619139102423e-05
"1069",-4,8,2.32266073085408e-05
"1070",-3.5,8,3.31115145717178e-05
"1071",-3,8,4.69281716044451e-05
"1072",-2.5,8,6.60243577305505e-05
"1073",-2,8,9.17766273236199e-05
"1074",-1.5,8,0.000125287482448681
"1075",-1,8,0.000167206627338169
"1076",-0.5,8,0.000217682473335008
"1077",0,8,0.00027651749735414
"1078",0.5,8,0.000345838796208357
"1079",1,8,0.000426843144368903
"1080",1.5,8,0.000501746607482444
"1081",2,8,0.000561729542810769
"1082",2.5,8,0.000626652076371801
"1083",3,8,0.000709660810373136
"1084",3.5,8,0.000800316617712239
"1085",4,8,0.000846458573123234
"1086",4.5,8,0.000839280799144526
"1087",5,8,0.000825786131774187
"1088",5.5,8,0.000818337284071078
"1089",6,8,0.000814327489409842
"1090",6.5,8,0.000808563136716081
"1091",7,8,0.000791355708468028
"1092",7.5,8,0.000739314485931261
"1093",8,8,0.000644256816747783
"1094",8.5,8,0.000538224828867164
"1095",9,8,0.000442810295031088
"1096",9.5,8,0.000358488650233541
"1097",10,8,0.000290222747981996
"1098",10.5,8,0.00023659758635267
"1099",11,8,0.000181203341322664
"1100",11.5,8,0.000130946923773799
"1101",12,8,9.21434174236413e-05
"1102",12.5,8,6.35887258257176e-05
"1103",13,8,4.41370445624632e-05
"1104",13.5,8,3.14691946942007e-05
"1105",14,8,2.25978835614864e-05
"1106",14.5,8,1.53779021487023e-05
"1107",15,8,9.36610647078694e-06
"1108",-5,8.5,6.39920781226424e-06
"1109",-4.5,8.5,9.33423839850504e-06
"1110",-4,8.5,1.34144841625968e-05
"1111",-3.5,8.5,1.91166165234106e-05
"1112",-3,8.5,2.7092501912251e-05
"1113",-2.5,8.5,3.81256519606734e-05
"1114",-2,8.5,5.29876863428294e-05
"1115",-1.5,8.5,7.2224693687131e-05
"1116",-1,8.5,9.59925126951546e-05
"1117",-0.5,8.5,0.000124027437687849
"1118",0,8.5,0.000155937147642239
"1119",0.5,8.5,0.000192333694614206
"1120",1,8.5,0.000233870648816852
"1121",1.5,8.5,0.000276376230398992
"1122",2,8.5,0.000317388951273558
"1123",2.5,8.5,0.000361462029266198
"1124",3,8.5,0.000412578022504901
"1125",3.5,8.5,0.000465096504874294
"1126",4,8.5,0.00049466364423677
"1127",4.5,8.5,0.000497863572111926
"1128",5,8.5,0.000495261606351223
"1129",5.5,8.5,0.000492223980100819
"1130",6,8.5,0.000488895210149843
"1131",6.5,8.5,0.000488736714382459
"1132",7,8.5,0.000488978251474281
"1133",7.5,8.5,0.000466294928136368
"1134",8,8.5,0.000406526271947448
"1135",8.5,8.5,0.000334686705341178
"1136",9,8.5,0.000271589095176819
"1137",9.5,8.5,0.000216859489549063
"1138",10,8.5,0.000169618075788551
"1139",10.5,8.5,0.000130647567611876
"1140",11,8.5,9.83498770804714e-05
"1141",11.5,8.5,7.19348410234032e-05
"1142",12,8.5,5.10025538746554e-05
"1143",12.5,8.5,3.52289894393392e-05
"1144",13,8.5,2.42223815396441e-05
"1145",13.5,8.5,1.69053306686935e-05
"1146",14,8.5,1.17990053109927e-05
"1147",14.5,8.5,7.82757035507502e-06
"1148",15,8.5,4.69264383601057e-06
"1149",-5,9,3.52419004706365e-06
"1150",-4.5,9,5.16524846046217e-06
"1151",-4,9,7.45010417408833e-06
"1152",-3.5,9,1.06514549774769e-05
"1153",-3,9,1.51435519806544e-05
"1154",-2.5,9,2.13675565800014e-05
"1155",-2,9,2.97345816310743e-05
"1156",-1.5,9,4.0489737027933e-05
"1157",-1,9,5.36139572883605e-05
"1158",-0.5,9,6.88454935871282e-05
"1159",0,9,8.58688921171807e-05
"1160",0.5,9,0.000104680934575702
"1161",1,9,0.000125630782759021
"1162",1.5,9,0.000148676158605679
"1163",2,9,0.000173611678639471
"1164",2.5,9,0.000200588962382238
"1165",3,9,0.000229216843236769
"1166",3.5,9,0.000256346790872376
"1167",4,9,0.000275201528924703
"1168",4.5,9,0.000284172255566934
"1169",5,9,0.000287509726221881
"1170",5.5,9,0.000287357012443454
"1171",6,9,0.000285319519558042
"1172",6.5,9,0.000284765397872013
"1173",7,9,0.000285533852517263
"1174",7.5,9,0.000273810304858664
"1175",8,9,0.000239716477697623
"1176",8.5,9,0.00019738180654868
"1177",9,9,0.000159550096384812
"1178",9.5,9,0.000126342170410461
"1179",10,9,9.72552261992137e-05
"1180",10.5,9,7.31473681603575e-05
"1181",11,9,5.39588747417563e-05
"1182",11.5,9,3.88832991670232e-05
"1183",12,9,2.71977059994505e-05
"1184",12.5,9,1.84955040561062e-05
"1185",13,9,1.24033458096965e-05
"1186",13.5,9,8.32852701531156e-06
"1187",14,9,5.55984619490613e-06
"1188",14.5,9,3.56055832181623e-06
"1189",15,9,2.09990812974084e-06
"1190",-5,9.5,1.85404199285553e-06
"1191",-4.5,9.5,2.73968131850492e-06
"1192",-4,9.5,3.98020067528249e-06
"1193",-3.5,9.5,5.72780899726348e-06
"1194",-3,9.5,8.18933630664764e-06
"1195",-2.5,9.5,1.160078541092e-05
"1196",-2,9.5,1.61661946860836e-05
"1197",-1.5,9.5,2.19801550184733e-05
"1198",-1,9.5,2.89820086984675e-05
"1199",-0.5,9.5,3.69916057908283e-05
"1200",0,9.5,4.58376198948235e-05
"1201",0.5,9.5,5.55285253871772e-05
"1202",1,9.5,6.63272215813265e-05
"1203",1.5,9.5,7.85814392593657e-05
"1204",2,9.5,9.24535193238648e-05
"1205",2.5,9.5,0.00010773326767267
"1206",3,9.5,0.000123572230431459
"1207",3.5,9.5,0.000138201212067665
"1208",4,9.5,0.000149504945910388
"1209",4.5,9.5,0.000156660773773862
"1210",5,9.5,0.000160282781348201
"1211",5.5,9.5,0.000161173574214694
"1212",6,9.5,0.000160091630354838
"1213",6.5,9.5,0.00015812120248922
"1214",7,9.5,0.000155182595091418
"1215",7.5,9.5,0.000146835258276393
"1216",8,9.5,0.00012989709363885
"1217",8.5,9.5,0.000109035441927768
"1218",9,9.5,8.88338601042033e-05
"1219",9.5,9.5,7.00904738613957e-05
"1220",10,9.5,5.33808943700914e-05
"1221",10.5,9.5,3.94770373176166e-05
"1222",11,9.5,2.85191498252282e-05
"1223",11.5,9.5,2.0116790025069e-05
"1224",12,9.5,1.37914000595308e-05
"1225",12.5,9.5,9.17877953355353e-06
"1226",13,9.5,5.97336979926423e-06
"1227",13.5,9.5,3.84182655567522e-06
"1228",14,9.5,2.44135465638108e-06
"1229",14.5,9.5,1.50277176651408e-06
"1230",15,9.5,8.70922801900176e-07
"1231",-5,10,9.32284480935312e-07
"1232",-4.5,10,1.39249277285457e-06
"1233",-4,10,2.0427764318113e-06
"1234",-3.5,10,2.96470195449841e-06
"1235",-3,10,4.26676153972623e-06
"1236",-2.5,10,6.06768486794127e-06
"1237",-2,10,8.461139767573e-06
"1238",-1.5,10,1.14757100406732e-05
"1239",-1,10,1.50581841409785e-05
"1240",-0.5,10,1.91054922207544e-05
"1241",0,10,2.35445591907239e-05
"1242",0.5,10,2.84213576692733e-05
"1243",1,10,3.3930069295205e-05
"1244",1.5,10,4.03219937788579e-05
"1245",2,10,4.77195144661879e-05
"1246",2.5,10,5.5940726554985e-05
"1247",3,10,6.44013448288505e-05
"1248",3.5,10,7.21836666016248e-05
"1249",4,10,7.84149750378584e-05
"1250",4.5,10,8.27241564804172e-05
"1251",5,10,8.52481388826234e-05
"1252",5.5,10,8.62451168797836e-05
"1253",6,10,8.58361573473866e-05
"1254",6.5,10,8.40482389989885e-05
"1255",7,10,8.07092687917313e-05
"1256",7.5,10,7.50684660647833e-05
"1257",8,10,6.67633175399943e-05
"1258",8.5,10,5.68754209740461e-05
"1259",9,10,4.66212739654819e-05
"1260",9.5,10,3.6697788711493e-05
"1261",10,10,2.77411681997092e-05
"1262",10.5,10,2.02468319213605e-05
"1263",11,10,1.43534291488568e-05
"1264",11.5,10,9.90464549518066e-06
"1265",12,10,6.63909977487461e-06
"1266",12.5,10,4.31433642963075e-06
"1267",13,10,2.72552552093963e-06
"1268",13.5,10,1.68568141698955e-06
"1269",14,10,1.02463133287205e-06
"1270",14.5,10,6.0762492616063e-07
"1271",15,10,3.45826841012262e-07
"1272",-5,10.5,4.48198029065039e-07
"1273",-4.5,10.5,6.77533660705266e-07
"1274",-4,10.5,1.0045521995197e-06
"1275",-3.5,10.5,1.47058138155287e-06
"1276",-3,10.5,2.1290994115038e-06
"1277",-2.5,10.5,3.03610001565797e-06
"1278",-2,10.5,4.23163180937105e-06
"1279",-1.5,10.5,5.72095385598532e-06
"1280",-1,10.5,7.47022971025121e-06
"1281",-0.5,10.5,9.4283491332505e-06
"1282",0,10.5,1.15712746260387e-05
"1283",0.5,10.5,1.39454193985466e-05
"1284",1,10.5,1.66740991161991e-05
"1285",1.5,10.5,1.98999814809288e-05
"1286",2,10.5,2.36765973998442e-05
"1287",2.5,10.5,2.78706484307065e-05
"1288",3,10.5,3.21446904753938e-05
"1289",3.5,10.5,3.60561905760154e-05
"1290",4,10.5,3.92445788387176e-05
"1291",4.5,10.5,4.15727750934214e-05
"1292",5,10.5,4.30832577419005e-05
"1293",5.5,10.5,4.38201850411659e-05
"1294",6,10.5,4.37136446039774e-05
"1295",6.5,10.5,4.26238179320926e-05
"1296",7,10.5,4.04464806883294e-05
"1297",7.5,10.5,3.71627486268143e-05
"1298",8,10.5,3.29185803817692e-05
"1299",8.5,10.5,2.80602862137681e-05
"1300",9,10.5,2.2981400373345e-05
"1301",9.5,10.5,1.80431934340286e-05
"1302",10,10.5,1.35771737856222e-05
"1303",10.5,10.5,9.82161652456117e-06
"1304",11,10.5,6.8613507123877e-06
"1305",11.5,10.5,4.64329911113086e-06
"1306",12,10.5,3.04420741860728e-06
"1307",12.5,10.5,1.9312660178089e-06
"1308",13,10.5,1.18694051663823e-06
"1309",13.5,10.5,7.10339772791045e-07
"1310",14,10.5,4.16402422474014e-07
"1311",14.5,10.5,2.39192718194602e-07
"1312",15,10.5,1.33644476034747e-07
"1313",-5,11,2.05951062140509e-07
"1314",-4.5,11,3.15083650180592e-07
"1315",-4,11,4.71876920318569e-07
"1316",-3.5,11,6.95924271153021e-07
"1317",-3,11,1.01185699942322e-06
"1318",-2.5,11,1.44445752048371e-06
"1319",-2,11,2.00996454176308e-06
"1320",-1.5,11,2.70797354597648e-06
"1321",-1,11,3.52107699937345e-06
"1322",-0.5,11,4.42707729455587e-06
"1323",0,11,5.42077929502856e-06
"1324",0.5,11,6.53304052411602e-06
"1325",1,11,7.82995299442699e-06
"1326",1.5,11,9.38077225346465e-06
"1327",2,11,1.12029725933532e-05
"1328",2.5,11,1.32177211967386e-05
"1329",3,11,1.52546028773192e-05
"1330",3.5,11,1.71152314940969e-05
"1331",4,11,1.86575211374368e-05
"1332",4.5,11,1.98342293266506e-05
"1333",5,11,2.06502518447004e-05
"1334",5.5,11,2.10822588498455e-05
"1335",6,11,2.10460139440337e-05
"1336",6.5,11,2.04440539009093e-05
"1337",7,11,1.92418782959798e-05
"1338",7.5,11,1.75034258708701e-05
"1339",8,11,1.53715491356325e-05
"1340",8.5,11,1.30214068667694e-05
"1341",9,11,1.06206542838423e-05
"1342",9.5,11,8.3186123904801e-06
"1343",10,11,6.24528231151252e-06
"1344",10.5,11,4.49578710560914e-06
"1345",11,11,3.11060245743331e-06
"1346",11.5,11,2.07409682775435e-06
"1347",12,11,1.33446944755476e-06
"1348",12.5,11,8.28584805159324e-07
"1349",13,11,4.97158473891086e-07
"1350",13.5,11,2.89597994186503e-07
"1351",14,11,1.64894651977593e-07
"1352",14.5,11,9.21920263451144e-08
"1353",15,11,5.05274198377778e-08
"1354",-5,11.5,9.03671569636739e-08
"1355",-4.5,11.5,1.39781904818899e-07
"1356",-4,11.5,2.11139576118033e-07
"1357",-3.5,11.5,3.13095120038821e-07
"1358",-3,11.5,4.56233410563444e-07
"1359",-2.5,11.5,6.50885436677936e-07
"1360",-2,11.5,9.03449323574543e-07
"1361",-1.5,11.5,1.21321492050893e-06
"1362",-1,11.5,1.57275452197365e-06
"1363",-0.5,11.5,1.9737120680216e-06
"1364",0,11.5,2.41625608891782e-06
"1365",0.5,11.5,2.91653373640087e-06
"1366",1,11.5,3.50487421285785e-06
"1367",1.5,11.5,4.2105683236623e-06
"1368",2,11.5,5.03782249143338e-06
"1369",2.5,11.5,5.94810356152892e-06
"1370",3,11.5,6.865755944581e-06
"1371",3.5,11.5,7.70842689313529e-06
"1372",4,11.5,8.42082901045082e-06
"1373",4.5,11.5,8.98299083139272e-06
"1374",5,11.5,9.38557197571973e-06
"1375",5.5,11.5,9.59823699522595e-06
"1376",6,11.5,9.56640113646434e-06
"1377",6.5,11.5,9.24287493825164e-06
"1378",7,11.5,8.62523466588556e-06
"1379",7.5,11.5,7.76640295604147e-06
"1380",8,11.5,6.75355952976612e-06
"1381",8.5,11.5,5.67627354757992e-06
"1382",9,11.5,4.60710606931925e-06
"1383",9.5,11.5,3.60096609399718e-06
"1384",10,11.5,2.70152986460541e-06
"1385",10.5,11.5,1.94155884073936e-06
"1386",11,11.5,1.33691598097701e-06
"1387",11.5,11.5,8.83309011967207e-07
"1388",12,11.5,5.60804708309112e-07
"1389",12.5,11.5,3.42521042978488e-07
"1390",13,11.5,2.01673222164761e-07
"1391",13.5,11.5,1.15013236284835e-07
"1392",14,11.5,6.3983784740937e-08
"1393",14.5,11.5,3.49441907530963e-08
"1394",15,11.5,1.87681679273421e-08
"1395",-5,12,3.78018100852724e-08
"1396",-4.5,12,5.90387882478133e-08
"1397",-4,12,8.97919341873899e-08
"1398",-3.5,12,1.33628524275315e-07
"1399",-3,12,1.94803410540363e-07
"1400",-2.5,12,2.77394720498629e-07
"1401",-2,12,3.83906109116934e-07
"1402",-1.5,12,5.14133997360169e-07
"1403",-1,12,6.65476093537984e-07
"1404",-0.5,12,8.35310955745096e-07
"1405",0,12,1.02463241169147e-06
"1406",0.5,12,1.24063454938898e-06
"1407",1,12,1.49551632914645e-06
"1408",1.5,12,1.80020301100175e-06
"1409",2,12,2.15511128204339e-06
"1410",2.5,12,2.54391868055814e-06
"1411",3,12,2.93650922836654e-06
"1412",3.5,12,3.30090914459538e-06
"1413",4,12,3.61514692694033e-06
"1414",4.5,12,3.86830882456947e-06
"1415",5,12,4.04997576591853e-06
"1416",5.5,12,4.13988233203369e-06
"1417",6,12,4.11077369161729e-06
"1418",6.5,12,3.9443220740188e-06
"1419",7,12,3.64645057608758e-06
"1420",7.5,12,3.24890327435502e-06
"1421",8,12,2.79655149857673e-06
"1422",8.5,12,2.33108039613272e-06
"1423",9,12,1.88205918298173e-06
"1424",9.5,12,1.46798472699137e-06
"1425",10,12,1.10153478501494e-06
"1426",10.5,12,7.92223399523391e-07
"1427",11,12,5.45086354445385e-07
"1428",11.5,12,3.58798234294974e-07
"1429",12,12,2.26171876734445e-07
"1430",12.5,12,1.36742102685764e-07
"1431",13,12,7.95065429989856e-08
"1432",13.5,12,4.46707469536767e-08
"1433",14,12,2.44188993994794e-08
"1434",14.5,12,1.30750147928834e-08
"1435",15,12,6.88199252105759e-09
"1436",-5,12.5,1.50449185260999e-08
"1437",-4.5,12.5,2.36947855152143e-08
"1438",-4,12.5,3.62374914307784e-08
"1439",-3.5,12.5,5.40535548302553e-08
"1440",-3,12.5,7.87532685086438e-08
