"","x0","y.bg90.fit"
"152",6.24525919694438,6.65520848991893
"153",6.25025919694438,6.68596611419193
"154",6.25525919694438,6.68596611419193
"155",6.26025919694438,6.68596611419193
"156",6.26525919694438,6.68596611419193
"157",6.27025919694438,6.68596611419193
"158",6.27525919694438,6.68596611419193
"159",6.28025919694438,6.73210255060142
"160",6.28525919694438,6.74748136273791
"161",6.29025919694438,6.74748136273791
"162",6.29525919694438,6.74748136273791
"163",6.30025919694438,6.75260763345008
"164",6.30525919694438,6.75260763345008
"165",6.31025919694438,6.78849152843524
"166",6.31525919694438,6.78849152843524
"167",6.32025919694438,6.78849152843524
"168",6.32525919694438,6.7936177991474
"169",6.33025919694438,6.7936177991474
"170",6.33525919694438,6.81412288199607
"171",6.34025919694438,6.79874406985957
"172",6.34525919694438,6.79874406985957
"173",6.35025919694438,6.79874406985957
"174",6.35525919694438,6.79874406985957
"175",6.36025919694438,6.79874406985957
"176",6.36525919694438,6.81412288199607
"177",6.37025919694438,6.81412288199607
"178",6.37525919694438,6.82950169413256
"179",6.38025919694438,6.82950169413256
"180",6.38525919694438,6.81412288199607
"181",6.39025919694438,6.82950169413256
"182",6.39525919694438,6.81412288199607
"183",6.40025919694438,6.81412288199607
"184",6.40525919694438,6.81412288199607
"185",6.41025919694438,6.81412288199607
"186",6.41525919694438,6.82950169413256
"187",6.42025919694438,6.82950169413256
"188",6.42525919694438,6.82950169413256
"189",6.43025919694438,6.82950169413256
"190",6.43525919694438,6.82950169413256
"191",6.44025919694438,6.85000677698123
"192",6.44525919694438,6.82950169413256
"193",6.45025919694438,6.85000677698123
"194",6.45525919694438,6.85513304769339
"195",6.46025919694438,6.86025931840556
"196",6.46525919694438,6.86025931840556
"197",6.47025919694438,6.86025931840556
"198",6.47525919694438,6.86025931840556
"199",6.48025919694438,6.86025931840556
"200",6.48525919694438,6.86538558911772
"201",6.49025919694438,6.87051185982989
"202",6.49525919694438,6.86538558911772
"203",6.50025919694438,6.87051185982989
"204",6.50525919694438,6.87051185982989
"205",6.51025919694438,6.87051185982989
"206",6.51525919694438,6.87051185982989
"207",6.52025919694438,6.87051185982989
"208",6.52525919694438,6.88589067196638
"209",6.53025919694438,6.87051185982989
"210",6.53525919694438,6.89101694267855
"211",6.54025919694438,6.90126948410288
"212",6.54525919694438,6.90126948410288
"213",6.55025919694438,6.92690083766371
"214",6.55525919694438,6.93715337908804
"215",6.56025919694438,6.96278473264887
"216",6.56525919694438,6.96278473264887
"217",6.57025919694438,6.96278473264887
"218",6.57525919694438,6.96278473264887
"219",6.58025919694438,6.96791100336103
"220",6.58525919694438,6.99354235692186
"221",6.59025919694438,6.99354235692186
"222",6.59525919694438,7.02429998119485
"223",6.60025919694438,7.03455252261919
"224",6.60525919694438,7.03455252261919
"225",6.61025919694438,7.03967879333135
"226",6.61525919694438,7.03455252261919
"227",6.62025919694438,7.03455252261919
"228",6.62525919694438,7.07556268831651
"229",6.63025919694438,7.07556268831651
"230",6.63525919694438,7.07556268831651
"231",6.64025919694438,7.07556268831651
"232",6.64525919694438,7.09094150045301
"233",6.65025919694438,7.09094150045301
"234",6.65525919694438,7.09094150045301
"235",6.66025919694438,7.09094150045301
"236",6.66525919694438,7.10119404187734
"237",6.67025919694438,7.10119404187734
"238",6.67525919694438,7.10119404187734
"239",6.68025919694438,7.10119404187734
"240",6.68525919694438,7.10119404187734
"241",6.69025919694438,7.10119404187734
"242",6.69525919694438,7.11144658330167
"243",6.70025919694438,7.11144658330167
"244",6.70525919694438,7.11144658330167
"245",6.71025919694438,7.11144658330167
"246",6.71525919694438,7.11144658330167
"247",6.72025919694438,7.11657285401384
"248",6.72525919694438,7.11657285401384
"249",6.73025919694438,7.13195166615033
"250",6.73525919694438,7.13195166615033
"251",6.74025919694438,7.13195166615033
"252",6.74525919694438,7.1370779368625
"253",6.75025919694438,7.1370779368625
"254",6.75525919694438,7.14220420757466
"255",6.76025919694438,7.14220420757466
"256",6.76525919694438,7.14220420757466
"257",6.77025919694438,7.14220420757466
"258",6.77525919694438,7.14220420757466
"259",6.78025919694438,7.14220420757466
"260",6.78525919694438,7.17808810255982
"261",6.79025919694438,7.17808810255982
"262",6.79525919694438,7.21909826825715
"263",6.80025919694438,7.26010843395447
"264",6.80525919694438,7.32162368250046
"265",6.81025919694438,7.32162368250046
"266",6.81525919694438,7.33187622392479
"267",6.82025919694438,7.33187622392479
"268",6.82525919694438,7.33187622392479
"269",6.83025919694438,7.33187622392479
"270",6.83525919694438,7.33187622392479
"271",6.84025919694438,7.33187622392479
"272",6.84525919694438,7.33700249463695
"273",6.85025919694438,7.33700249463695
"274",6.85525919694438,7.33700249463695
"275",6.86025919694438,7.33700249463695
"276",6.86525919694438,7.33187622392479
"277",6.87025919694438,7.33187622392479
"278",6.87525919694438,7.33700249463695
"279",6.88025919694438,7.33700249463695
"280",6.88525919694438,7.33187622392479
"281",6.89025919694438,7.33187622392479
"282",6.89525919694438,7.33700249463695
"283",6.90025919694438,7.33700249463695
"284",6.90525919694438,7.33700249463695
"285",6.91025919694438,7.33700249463695
"286",6.91525919694438,7.33700249463695
"287",6.92025919694438,7.33700249463695
"288",6.92525919694438,7.33700249463695
"289",6.93025919694438,7.33700249463695
"290",6.93525919694438,7.50104315742625
"291",6.94025919694438,7.37801266033428
"292",6.94525919694438,7.48053807457759
"293",6.95025919694438,7.48053807457759
"294",6.95525919694438,7.48053807457759
"295",6.96025919694438,7.48053807457759
"296",6.96525919694438,7.48053807457759
"297",6.97025919694438,7.48053807457759
"298",6.97525919694438,7.48053807457759
"299",6.98025919694438,7.48053807457759
"300",6.98525919694438,7.48053807457759
"301",6.99025919694438,7.48053807457759
"302",6.99525919694438,7.48053807457759
"303",7.00025919694438,7.48053807457759
"304",7.00525919694438,7.37801266033428
"305",7.01025919694438,7.37801266033428
"306",7.01525919694438,7.37801266033428
"307",7.02025919694438,7.37801266033428
"308",7.02525919694438,7.37801266033428
"309",7.03025919694438,7.48053807457759
"310",7.03525919694438,7.48053807457759
"311",7.04025919694438,7.48053807457759
"312",7.04525919694438,7.37801266033428
"313",7.05025919694438,7.37801266033428
"314",7.05525919694438,7.37801266033428
"315",7.06025919694438,7.48053807457759
"316",7.06525919694438,7.48053807457759
"317",7.07025919694438,7.48053807457759
"318",7.07525919694438,7.48053807457759
"319",7.08025919694438,7.48053807457759
"320",7.08525919694438,7.60356857166956
"321",7.09025919694438,7.60356857166956
"322",7.09525919694438,7.60356857166956
"323",7.10025919694438,7.60356857166956
"324",7.10525919694438,7.60356857166956
"325",7.11025919694438,7.60356857166956
"326",7.11525919694438,7.60356857166956
"327",7.12025919694438,7.60356857166956
"328",7.12525919694438,7.60356857166956
"329",7.13025919694438,7.60356857166956
"330",7.13525919694438,7.60356857166956
"331",7.14025919694438,7.60356857166956
"332",7.14525919694438,7.70096771520071
"333",7.15025919694438,7.70096771520071
"334",7.15525919694438,7.70096771520071
"335",7.16025919694438,7.70096771520071
"336",7.16525919694438,7.79836685873186
"337",7.17025919694438,7.79836685873186
"338",7.17525919694438,7.79836685873186
"339",7.18025919694438,7.79836685873186
"340",7.18525919694438,7.79836685873186
"341",7.19025919694438,7.79836685873186
"342",7.19525919694438,7.79836685873186
"343",7.20025919694438,7.79836685873186
"344",7.20525919694438,7.79836685873186
"345",7.21025919694438,7.79836685873186
"346",7.21525919694438,7.79836685873186
"347",7.22025919694438,7.7624829637467
"348",7.22525919694438,7.7624829637467
"349",7.23025919694438,7.7624829637467
"350",7.23525919694438,7.7624829637467
"351",7.24025919694438,7.7624829637467
"352",7.24525919694438,7.7624829637467
"353",7.25025919694438,7.7624829637467
"354",7.25525919694438,7.7624829637467
"355",7.26025919694438,7.7624829637467
"356",7.26525919694438,7.7624829637467
"357",7.27025919694438,7.7624829637467
"358",7.27525919694438,7.74197788089803
"359",7.28025919694438,7.74197788089803
"360",7.28525919694438,7.7624829637467
"361",7.29025919694438,7.7624829637467
"362",7.29525919694438,7.7624829637467
"363",7.30025919694438,7.7624829637467
"364",7.30525919694438,7.7624829637467
"365",7.31025919694438,7.7624829637467
"366",7.31525919694438,7.7624829637467
"367",7.32025919694438,7.7624829637467
"368",7.32525919694438,7.7624829637467
"369",7.33025919694438,7.7624829637467
"370",7.33525919694438,7.7624829637467
"371",7.34025919694438,7.7624829637467
"372",7.34525919694438,7.7624829637467
"373",7.35025919694438,7.7624829637467
"374",7.35525919694438,7.7624829637467
